# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9092
# k_min, k_max      =     0.0000    2.1063
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   151
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.694376     -9.192221  1
      0.712180     -9.361821  1
      0.729985     -9.525421  1
      0.747789     -9.682321  1
      0.765594     -9.831321  1
      0.783398     -9.971221  1
      0.801203    -10.100321  1
      0.819007    -10.216121  1
      0.836812    -10.315621  1
      0.854616    -10.394421  1
      0.872421    -10.446921  1
      0.890225    -10.466521  1
      0.899127    -10.460521  1
      0.908029    -10.444121  1
      0.916931    -10.416721  1
      0.925833    -10.378421  1
      0.934736    -10.329421  1
      0.943638    -10.270121  1
      0.952540    -10.201421  1
      0.961442    -10.124121  1
      0.970344    -10.039121  1
      0.979246     -9.947421  1
      0.988148     -9.850121  1
      0.997050     -9.747821  1
      1.005952     -9.641421  1
      1.014854     -9.531621  1
      1.023756     -9.419121  1
      1.032658     -9.304321  1
      1.041560     -9.187821  1
      1.050462     -9.070021  1
      1.059364     -8.951321  1
      1.068266     -8.832121  1
      1.077168     -8.712721  1
      1.086070     -8.593421  1
      1.094973     -8.474521  1
      1.103875     -8.356421  1
      1.112777     -8.239321  1
      1.121679     -8.123621  1
      1.130581     -8.009421  1
      1.139483     -7.897021  1
      1.148385     -7.786821  1
      1.157287     -7.679021  1
      1.166189     -7.573921  1
      1.175091     -7.471721  1
      1.183993     -7.372921  1
      1.192895     -7.277621  1
      1.201797     -7.186121  1
      1.210699     -7.098821  1
      1.219601     -7.015921  1
      1.228503     -6.937721  1
      1.237405     -6.864621  1
      1.246308     -6.796721  1
      1.255210     -6.734321  1
      1.264112     -6.677821  1
      1.273014     -6.627321  1
      1.281916     -6.583021  1
      1.290818     -6.545221  1
      1.299720     -6.514021  1
      1.308622     -6.489621  1
      1.317524     -6.472121  1
      1.326426     -6.461521  1
      1.335328     -6.458021  1
      1.350747     -6.455721  1
      1.366167     -6.448821  1
      1.381586     -6.437421  1
      1.397005     -6.421321  1
      1.412424     -6.400821  1
      1.427844     -6.375621  1
      1.443263     -6.346021  1
      1.458682     -6.312021  1
      1.474101     -6.273521  1
      1.489521     -6.230621  1
      1.504940     -6.183421  1
      1.520359     -6.132021  1
      1.535779     -6.076321  1
      1.551198     -6.016621  1
      1.566617     -5.952921  1
      1.582036     -5.885221  1
      1.597456     -5.813721  1
      1.612875     -5.738621  1
      1.628294     -5.659921  1
      1.643713     -5.577821  1
      1.659133     -5.492521  1
      1.674552     -5.404221  1
      1.689971     -5.543221  1
      1.705391     -5.680021  1
      1.720810     -5.812521  1
      1.736229     -5.940421  1
      1.751648     -6.063821  1
      1.767068     -6.182521  1
